DAREA,丹徒区,丹阳市,京口区,仪征市,六合区,兴化市,句容市,启东市,吴中区,吴江区,嘉定区,天宁区,太仓市,奉贤区,如东县,如皋市,姑苏区,姜堰区,宜兴市,宝山区,宝应县,崇川区,崇明区,常熟市,广陵区,建邺区,张家港市,徐汇区,惠山区,扬中市,新北区,新吴区,昆山市,普陀区,杨浦区,松江区,栖霞区,梁溪区,武进区,江宁区,江都区,江阴市,泰兴市,浦东新区,浦口区,海安市,海门市,海陵区,润州区,港闸区,溧水区,溧阳市,滨湖区,玄武区,相城区,秦淮区,虎丘区,虹口区,通州区,邗江区,金坛区,金山区,钟楼区,锡山区,长宁区,闵行区,雨花台区,青浦区,靖江市,静安区,高淳区,高港区,高邮市,黄浦区,鼓楼区
泰兴市,1.55504339831492e-11,5.499960893655038e-11,2.2309811700635636e-11,2.704898636487489e-11,2.196521454748137e-11,1.2468862437496985e-09,2.648666796438891e-11,3.8048424179974864e-11,9.624679652486224e-12,2.2429116773102576e-11,7.608917751415051e-12,1.1914240951549164e-11,1.9949503883316934e-11,1.6834236059598335e-12,6.087461332607104e-11,1.0399345748079747e-09,1.1391816402110324e-11,1.5873525730278334e-09,2.5921281632033344e-11,2.144593314428493e-12,1.6961904722427374e-10,3.433630020959302e-11,3.719663951883515e-12,3.1925954753031416e-11,5.125440514528616e-11,2.181578840816389e-12,6.506506127726652e-11,1.6091649374649943e-12,2.8273927723015802e-11,9.235425016632622e-10,1.6611969738227021e-10,3.1549046316149964e-11,9.273163583425328e-12,2.5897950109045104e-12,1.0157104491234888e-12,2.007559395509884e-12,5.2399506824078815e-12,2.0264431504850615e-11,1.4436623329254447e-11,6.950598542191584e-12,3.500467370452769e-10,2.3241744429114866e-10,,1.7069470370682138e-12,6.077658232141429e-12,4.448983991366138e-10,2.52868159749273e-11,1.141112328097287e-09,5.5519925384404404e-12,2.6014363982416843e-11,2.0801038887908442e-12,6.9159963498349746e-12,1.4770806016042035e-11,4.633324204103599e-12,1.1041762478557877e-11,1.7137640496809176e-12,8.850194768402465e-12,9.79222601965503e-13,3.658807924673323e-11,2.6185965918851246e-11,9.557649613080258e-12,2.8066879916930675e-12,1.4009236300204057e-11,1.817144977303224e-11,9.63057537780863e-13,1.4776520857825752e-12,3.1223855059333918e-12,5.523051616367932e-12,4.104427427451595e-09,1.7669215736044144e-12,5.5102188368362995e-12,3.6669235121230642e-09,1.9617904897039454e-10,8.709123429969109e-13,1.893841203546104e-12
浦东新区,1.1903166207763792e-12,1.3459777968276963e-12,1.2121515952693577e-13,3.154648812021095e-13,3.320353747486338e-13,1.4900083526473555e-12,1.7156036160170283e-12,4.046737934685726e-11,1.452923532123586e-12,6.870552860481017e-12,5.699477932760425e-11,9.251993355290378e-13,3.090338225662563e-11,2.7924731682445905e-10,2.600268496004397e-12,2.2880176542552364e-12,4.1282307298784666e-12,8.728792085585908e-13,1.6036625840888723e-12,9.749311360889018e-11,1.3099266169012145e-12,2.739731366621873e-12,2.5543081396017775e-10,6.355325148278227e-12,1.7695282668715056e-13,1.50175184095987e-13,2.788714155400333e-12,1.4936018847566558e-10,1.6001141586742508e-12,1.0167067764639416e-13,1.1521988090242317e-12,2.946594994444612e-12,2.476604479366054e-11,7.567460070038687e-11,2.439963715441548e-10,7.844894138022322e-11,4.56047213136323e-13,1.375914630321643e-12,7.928456225529158e-13,1.2359276637631993e-12,6.053926679091383e-13,2.370134873287465e-12,1.354351082723688e-12,,3.457447477794494e-13,2.2749103165145376e-12,6.376672524680537e-12,5.533246349695614e-13,1.2095375100563422e-12,6.31776639409167e-13,4.353745961257836e-13,4.932383965398492e-13,1.021891672061951e-12,5.259793755890361e-13,1.746809520377916e-12,3.1664384775465973e-13,1.507416874433955e-12,1.2224909874323817e-10,1.9049250102120903e-12,2.1046402964040707e-13,9.056331279301395e-13,5.8087228145488196e-11,5.918685418406586e-13,1.898058635143061e-12,1.0283728699678973e-10,1.5204097046788202e-10,1.4107918426815471e-12,5.1524046705774554e-11,1.4761252237050017e-12,1.0526590408001913e-10,1.5377496695108646e-13,5.066621594915376e-13,8.070443895486542e-13,2.4942122510711387e-10,4.364541505344077e-13
浦口区,2.0524515184388164e-11,3.9240204797584e-11,4.755405701137463e-12,5.965039505498118e-11,2.041144759341806e-09,7.958519458971988e-12,5.1488676554967034e-11,1.266508851298512e-12,5.547749514850059e-13,1.3754872170328662e-12,2.177419585412478e-12,3.2402841866502028e-12,4.114960012957351e-13,5.244943523962244e-13,2.0097774056334025e-12,5.81722085961922e-12,2.4472059210104523e-12,5.903260758132874e-12,2.144406207155166e-11,2.5699164434041843e-13,3.835065671527068e-12,1.0866019402660026e-12,7.428934186550461e-13,1.2655562511549115e-12,4.0840705274674106e-12,5.568847799504905e-10,1.8766174814924925e-12,7.783320272394775e-13,2.4583648478675522e-12,7.203389898948854e-12,5.672773318608941e-12,3.834759448097862e-12,3.667042271828062e-12,6.44554815151578e-13,2.0285827367037133e-13,5.155083184157685e-13,2.604359663151715e-10,3.104262445299736e-12,4.829126446514538e-12,2.621665398823302e-10,6.9478280580484124e-12,2.3171410880049402e-12,5.1650995928827094e-12,5.5611342038745e-13,,7.0167074175575325e-12,1.6428678272928342e-12,8.253299416566497e-12,1.1074163647772281e-11,4.426178419665321e-12,1.282461866599737e-10,4.3924282939170404e-11,6.041386691708094e-13,2.418886251842288e-10,3.3626812275167167e-12,2.5145095936982215e-10,1.1352254725588196e-12,1.1000863119420255e-13,9.358083265882416e-13,1.1334187565635937e-11,7.910667928682805e-12,7.062972034344146e-13,2.727984393985817e-12,2.6130329097656542e-12,1.0051441757786333e-12,1.943292849941677e-12,2.86047441366832e-10,1.4440150311878822e-12,1.9807537337053047e-12,1.2519944426920616e-12,9.607400510340103e-11,3.418773863436098e-12,5.900563768522824e-12,7.138461190780426e-13,6.349291540776937e-10
海安市,7.980492081916474e-12,1.1598874454934884e-11,4.47950786609917e-12,2.4426304504386515e-11,1.9900026031060754e-11,9.023886540457282e-10,6.800903143364816e-12,1.26560480895467e-10,2.3035136404888594e-12,8.48152143326959e-12,7.44374980973162e-12,3.721806035053756e-12,2.4115622010604022e-11,1.6975545421200299e-12,4.781265259054067e-09,7.282992942168739e-09,4.3077904473812924e-12,2.0143988719481623e-09,1.6533622057154142e-11,2.9735686549137067e-12,2.6221192786166704e-11,2.002492322931254e-10,1.6410132489929063e-11,5.072382729965743e-11,2.222905880696781e-11,3.437330272507823e-12,2.4674709731548438e-11,2.2680536555899714e-12,5.470184323818138e-12,2.755310266750349e-11,6.130559541156163e-12,3.2474764166057964e-12,1.1615700346067232e-11,3.389972250986019e-12,4.2676520442331406e-13,1.8075099831201086e-12,2.35090359313282e-12,5.529964231710408e-12,2.481444329500652e-12,4.419355662664133e-12,5.0337662089980156e-11,2.0311290328630557e-11,3.9178442682274524e-10,2.52139955976495e-12,5.5246470256830304e-12,,2.69007589187179e-10,2.530454775500665e-10,5.417996982600285e-12,1.4831005932452849e-10,2.9497002536950307e-12,2.905854319580182e-12,3.010175556318768e-12,1.5739036396324738e-11,7.31363081896713e-12,2.5698777398600067e-12,2.042575738919501e-12,6.94295408274193e-13,3.4479882143599584e-10,2.1388677950491773e-11,3.362050501610678e-12,2.6533573076975242e-12,4.046748791999137e-12,4.171978483538582e-12,3.289350587512687e-12,2.1926453162137034e-12,3.232932701074249e-12,5.1685840573487744e-12,1.1112083417089641e-10,1.7430196358291763e-12,2.604596496120082e-12,9.072081835879421e-11,2.733897500885717e-11,1.7784014236094236e-12,1.2590412566153326e-11
海门市,4.413929459583921e-12,2.201610857960205e-12,7.472038007171054e-13,2.2918651582171658e-12,3.4637442588515414e-12,1.848165801245111e-11,2.7844949689107043e-12,5.984608701785362e-09,1.9596103886846533e-12,8.238891923264344e-12,8.739332806612171e-12,1.0782583834007881e-12,1.2825916830748616e-10,2.8669989745715035e-12,8.051787910571279e-10,9.968664248445856e-11,3.78558700434735e-12,1.1837471999740827e-11,1.4774405083751899e-12,4.7007820672400624e-12,4.037375154349351e-12,8.147019323961555e-10,5.955561578820324e-10,1.4127160408900943e-10,1.999774721257565e-12,4.1282170964141424e-13,1.675743876838606e-11,1.9377490438051387e-12,1.3686802120539755e-12,3.4469941202439627e-12,9.203465590288325e-13,2.3093310376073004e-12,1.0802786281089234e-11,2.827319681065828e-12,2.028815861092142e-12,2.623063027336258e-12,9.243352016998428e-13,3.162600190105428e-12,1.6800162190728195e-12,1.1057551788849335e-12,3.918398402980531e-12,6.5767495119139905e-12,1.5406453299907375e-11,5.23203718305855e-12,7.740920203800609e-13,2.585399812357547e-10,,2.4683755635028376e-12,,1.8601104433763555e-10,4.92024415721462e-13,2.181198148481179e-12,2.092133298772547e-12,1.5603484454626698e-12,7.51932422417247e-12,2.2365295536540539e-13,1.1007605993573796e-12,1.6213661338394824e-12,3.414998285320311e-09,1.3874528872182553e-12,2.7339314534055174e-12,5.311115571359161e-13,1.4727653945995092e-12,2.57894723592445e-12,4.4384272720359765e-12,2.601501342251851e-12,9.14412604577581e-13,3.694907470787401e-12,1.0078677102840145e-11,2.277496173341236e-12,1.3033782679324546e-12,8.588815994674246e-12,2.5882639738259173e-12,1.2525055336044179e-12,9.24833323060337e-13
海陵区,1.4877186216597788e-11,3.0551850300886265e-11,1.7682296674652687e-11,6.612572749302114e-11,2.1230503296393684e-11,2.2763811316515362e-09,1.9260315695733074e-11,3.979597851264053e-12,1.5072802267509846e-12,2.2355314202010817e-12,1.5577409655229927e-12,5.7678752960282345e-12,3.9581455188634765e-12,1.8110497567206592e-13,1.1026331714251627e-11,7.630653096712067e-11,2.2866912232607317e-12,5.201320056405426e-09,1.8974554471831646e-10,4.90276245476561e-13,6.627755107767221e-11,9.072277770891754e-12,1.0004161268874915e-12,4.897296318774833e-12,6.672245815118255e-11,3.6378063804955813e-12,1.128189133612633e-11,2.832809371203436e-13,5.30537297413281e-12,2.9248273590938597e-10,3.819615149093575e-11,6.9291928221698935e-12,2.4316973127750552e-12,4.822158988596757e-13,2.7317874052486357e-13,4.628055854198351e-13,5.947733667232968e-12,5.1692495167812875e-12,6.7896712956948586e-12,8.486685428040431e-12,1.2694626895677153e-09,3.579252536161469e-11,1.1724003634548782e-09,4.590891450721403e-13,7.921555144417695e-12,1.6072626337198606e-10,1.474910063360901e-12,,1.4884101997905705e-11,1.0254633034231274e-11,7.132999421869454e-12,9.610415775568462e-12,3.5682556378681146e-12,1.546068519723396e-11,2.269849028423226e-12,3.480760350840117e-12,1.1733822173593366e-12,1.9752390850851615e-13,6.067652024682026e-12,4.944048114409909e-11,6.635636791102888e-12,4.529209035578719e-13,8.006641316384425e-12,4.084363460040682e-12,2.0052972617704698e-13,2.8674571298249637e-13,4.678752448808023e-12,1.3504030027054296e-12,1.425269278165894e-09,4.958812156512235e-13,4.4459756513156905e-12,4.716541553987046e-09,1.0153201663260023e-10,1.9675723452990106e-13,1.21259341985774e-11
润州区,2.8811340359201183e-09,3.416543032191693e-10,4.773846630351134e-09,2.0158179175080894e-10,1.7104921620396075e-11,1.2350628138258884e-11,4.980317484078964e-10,1.5723708347353198e-12,1.0875049646107729e-12,1.0304889989908031e-12,1.8373765036445158e-12,9.421243236501626e-12,1.4596351907151186e-12,2.5044606853583066e-13,2.0792823343266356e-12,2.4073600458197167e-12,3.9682695002602514e-12,6.325537549442943e-12,2.1082194809217775e-11,3.3899609251611414e-13,5.1183268955427054e-11,2.0235245866099065e-12,9.223022354817259e-13,2.641221512147111e-12,5.239877646524492e-11,4.990072356100729e-12,3.952374478623076e-12,3.917429475896994e-13,4.548743484851182e-12,7.2814386630807e-10,1.0732955768635749e-11,3.4294288332803885e-12,3.2010702595262602e-12,9.44698088918745e-13,2.518485621138923e-13,4.800027122447765e-13,2.8985655580414888e-11,7.692344032579952e-12,8.35560348182079e-12,2.2785780757142387e-11,4.8849792124786995e-11,7.614875742663244e-12,6.590595744772001e-12,3.5711113111922476e-13,8.47673012578796e-12,5.1242604646562346e-12,1.019810265957385e-12,1.3972461614003679e-11,,3.323649703417489e-13,1.5666459773999895e-11,2.1864245520830073e-11,2.5165755512044057e-12,2.2256479226167225e-11,2.118773739813127e-12,5.209093955282526e-12,1.529921803721098e-12,3.0729537889414607e-13,5.647668581918658e-13,1.902092600299853e-10,2.7652830146027468e-11,1.0960850393946802e-12,9.443941549611252e-12,1.9551378346227953e-12,9.185831698023661e-13,1.7739692796097024e-12,1.4226020344286822e-11,6.224808230907904e-13,4.508360835544031e-12,2.1858063684637144e-12,8.453832027534184e-12,1.9292763682661617e-11,5.559569473566736e-11,1.0300596617435518e-12,1.6768686426688306e-11
港闸区,1.6399824919430624e-12,3.2534171673948777e-12,1.9433496017931716e-12,6.45747943845623e-12,5.4896204097865394e-12,2.5235510606162684e-11,3.218665039405392e-12,1.3784262232990872e-10,9.993357417334783e-13,2.272661598796264e-12,2.095959243346617e-12,1.2747118584594047e-12,6.438218844526484e-12,2.761694511480948e-13,4.0583373817994235e-10,7.753704450658532e-10,1.4358262802804529e-12,2.6698314045866178e-11,1.9212853446867495e-12,5.497271643378723e-13,5.2502619706728435e-12,3.8226938647553526e-09,8.390515192159896e-12,1.9566039609846637e-11,2.2754693759182196e-12,5.368394166847638e-13,1.3132318119228164e-10,3.059851040337525e-13,2.507973071745582e-12,7.844413149350016e-12,1.3963042190304722e-12,1.0010293372070864e-12,2.1749599546346787e-12,5.515032081342595e-13,3.1243049461830437e-13,4.704923725015128e-13,1.0927446157033921e-12,1.799302642532795e-12,1.282334346349931e-12,1.0595349440090926e-12,6.915379589067913e-12,9.796501942146782e-12,3.90874594950686e-11,4.922376385095953e-13,1.8694754683557425e-12,2.726402257071918e-10,2.1029183190740908e-10,1.5568072471966077e-11,1.32215361793744e-12,,3.1991788968657607e-13,1.8909747466553827e-12,9.25017899478297e-13,3.913264370990052e-12,2.120060819980208e-12,6.180383771005375e-13,5.879150160845508e-13,2.63556042837136e-13,1.3890533984212775e-09,3.02858620138294e-12,1.9143624935364294e-12,6.906652723642963e-13,1.31670395865442e-12,1.2776003342109715e-12,5.54245314816297e-13,7.019213084412177e-13,5.488225782397673e-13,1.2355487905352593e-12,8.903353717749401e-11,3.780880195390775e-13,8.474661248850445e-13,8.775660545459578e-12,2.6445701072677373e-12,2.571752524092469e-13,4.848250705238973e-12
溧水区,4.522992250926394e-11,7.676057369704218e-11,1.1021889761501397e-11,1.1268984935503276e-11,1.6943395293197267e-10,1.7105576778856623e-11,1.2950284117149598e-09,3.4707541708678486e-12,6.668031181499408e-13,1.039834380693117e-11,7.45877940376359e-13,6.8043745977825835e-12,3.221908479988285e-12,7.370922242563806e-13,2.0398574559730024e-12,6.494715007394448e-12,1.551128301588654e-12,8.345462379010647e-12,2.1383269912802557e-10,6.455740535712407e-13,3.5032180947275566e-12,1.3896098442419306e-12,,6.5775138292442e-12,3.9041964450635346e-12,8.835702047241567e-11,1.2550642457101695e-11,4.803939797360863e-14,9.716724337228615e-12,3.29004090135008e-11,1.0470296013249401e-11,1.172593775982992e-11,2.569398032358044e-12,3.8161770189466646e-13,1.8530498193640214e-13,1.0987701007966638e-12,9.187036080027508e-11,3.773245477471242e-12,5.539430787018996e-11,1.19276076185358e-09,5.504733297515485e-12,9.338114408240007e-12,3.669683428670576e-12,7.882650329138308e-13,1.1380132246325303e-10,9.425813124268823e-13,1.0004738367407262e-12,4.283603880274054e-12,1.9114380245889164e-11,9.781891833492948e-13,,1.197396937498602e-09,3.7759023655675685e-12,7.697943052819537e-11,1.8476445088026608e-12,1.2478250033565697e-10,1.910253222556116e-12,2.0097920629467925e-13,9.498144356693214e-13,9.287140891945877e-12,2.580249769757214e-10,1.3825316296949254e-12,1.6932360981295488e-11,6.606674659416675e-12,1.1732162282619788e-12,1.1363353273534988e-12,1.85419194647882e-10,1.923635958783098e-12,1.3871755797262026e-11,4.204630800163224e-13,7.708468934516382e-09,4.968326277105192e-12,1.2833307129927871e-12,2.2879899524727675e-13,7.041718570480573e-11
溧阳市,3.270983955972609e-11,1.1961604323328757e-10,1.1970175559652024e-11,1.648455055776806e-11,5.039311417984588e-11,9.667769337216073e-12,2.23340952932694e-10,4.359130772109884e-12,2.713430334752789e-12,1.5998390937361145e-11,1.405190048933745e-12,7.550414813658492e-11,3.844260850286767e-12,9.72046794552224e-13,7.685942278786879e-13,2.6695985510433512e-12,2.097132805396711e-12,3.870119118646868e-12,4.03814256447503e-09,8.845261396087907e-13,3.6959195145847233e-11,1.4959674225700068e-12,5.113852237727234e-13,6.158273612460013e-12,3.9228137807946135e-12,9.447696550221974e-12,8.073789814680473e-12,2.172081419816899e-13,3.303168285772324e-11,1.3523439308911472e-11,1.5044811991767868e-10,2.460766853457483e-11,3.1553503935966185e-12,1.6433034128997203e-12,6.98207313929921e-14,1.2420108396767948e-12,1.5494632465947338e-11,1.3700156828532612e-11,3.8811266928073835e-10,6.225640573120864e-11,4.148237148721644e-12,2.173645773199623e-11,6.3208842489811e-12,4.180126191944565e-13,2.820035146053564e-11,4.97214928171967e-12,2.2618004424111403e-12,6.456045656046982e-12,1.307453253994781e-11,1.4742805834675656e-12,1.2913958480391477e-09,,1.3789396112857147e-11,1.5255530316172227e-11,2.08851197000935e-12,1.0748734699647923e-11,3.5988044074946506e-12,3.02906376971421e-13,1.7893943782044236e-13,9.331427039530944e-12,3.3495098453144783e-09,3.4728107343375686e-13,1.3482082180155007e-10,1.043907163152387e-11,5.765922207533193e-13,8.563154949686815e-13,3.578275804981409e-11,2.1398955712541858e-12,7.726446719691144e-12,4.1190637513172643e-13,2.94877704828865e-09,6.418308810386267e-12,1.2572140746901063e-11,3.017306689827825e-13,1.11118451517084e-11
滨湖区,4.710755311606241e-12,1.1010407817046682e-11,1.957380734690011e-12,1.8900811945974696e-12,1.3862521887953405e-12,1.2193329656964232e-11,1.2607404628749598e-11,1.7463881335293702e-12,1.0524050133078444e-11,1.0318983978161477e-11,1.845250985818755e-12,8.3026527626158e-12,6.88999723229882e-12,7.108620624143664e-13,2.7370672615221273e-12,3.5650496047348127e-12,9.457643476959558e-12,4.199207362437804e-12,3.7920479871838003e-10,8.170095579292023e-13,7.638466714712264e-12,2.5970786830021696e-12,9.10555728396266e-13,1.0463761453751781e-11,1.7825876747851356e-12,1.0413778813063944e-12,1.9664211542787195e-11,9.588268352735992e-13,7.966480287103819e-10,5.016539944642782e-12,9.703316813069364e-12,8.550764908076138e-10,6.799435915746317e-12,9.418101343579838e-13,4.506618140500555e-13,1.434831683776799e-12,2.421395494062907e-12,1.5106091643171896e-09,1.3373035936720785e-10,4.031587276908145e-12,3.475865779201731e-12,1.663681686939005e-10,1.398052073086597e-11,1.0478953998588724e-12,1.448440941810597e-12,2.845686103716029e-12,2.3492510758213763e-12,3.951551583440851e-12,4.636287733996456e-12,1.1484618122681085e-12,3.437095694306386e-12,1.7670712819877602e-11,,2.6168654658900072e-12,4.191325138784949e-11,1.7901979807749332e-12,2.714208818182244e-11,5.561996788705979e-13,1.1549746048829218e-12,4.211499882163865e-12,1.7996387148063944e-11,6.183572697815176e-13,6.965954992508851e-12,3.3203651938963695e-10,8.469954610497723e-13,1.6432026641415923e-12,2.8867667339625362e-12,2.3045732359066215e-12,1.9523450268969562e-11,1.7630455740020257e-12,3.793710645261977e-12,2.738013389730598e-12,4.6277800627681006e-12,1.0361283096781182e-12,2.2881059111870266e-12
玄武区,2.1454770239689536e-11,5.482446689654814e-11,4.151434699790882e-12,2.5072186371666323e-11,1.9686376285830917e-10,5.253567222957839e-12,8.722668295943391e-11,1.8950378931186166e-12,5.957601995214683e-13,5.483962426480299e-13,2.221367289594065e-12,8.359201170889004e-12,5.997162638886642e-13,8.232006544283271e-14,2.278157247407622e-12,5.187308044588835e-12,3.783960671826724e-12,5.257658266731165e-12,5.192417315431744e-12,1.3982859007639646e-13,4.434132995013172e-12,8.868265990026343e-13,1.0105166996204925e-13,7.123307387149521e-13,2.1316981385991975e-12,2.0399003389284712e-10,1.4586620800915137e-12,5.222074101565426e-13,2.9902873983588707e-12,1.1357203463535954e-11,3.3296616757819073e-12,2.2323612793890695e-12,2.3806717509023515e-12,1.233947475115714e-12,1.5176526999548486e-13,1.5193042880546996e-13,1.1293259010880624e-09,5.2952213994911076e-12,3.057886290385138e-12,2.9873958030492316e-10,3.6163565137877358e-12,1.8540461533142707e-12,3.981285761261515e-12,3.9561477600711673e-13,2.603927813650545e-10,6.596890828082868e-12,7.449006515426377e-13,6.57005706758814e-12,1.5545254321647027e-11,2.8161268210132146e-12,8.073857098103641e-11,1.2964137697744946e-11,1.4489213929039932e-12,,1.6335959653433246e-12,6.202776043437555e-10,1.188615488888886e-12,1.6460250117429984e-13,6.364640727154074e-13,7.350092165527596e-12,6.358443400465466e-12,2.0587219253889218e-13,4.5908338609151364e-12,1.2376802130924697e-12,5.241093774204656e-13,8.597758608500106e-13,1.795149455476313e-10,3.6829003668524326e-13,3.7720331687902205e-12,2.0661622432917937e-12,5.287992209933709e-11,4.016227257506244e-12,4.5864054370105016e-12,8.262062381941135e-13,5.651573532651719e-10
相城区,5.703217083319892e-12,8.14616010279075e-12,1.2456868520954362e-12,1.2296956857810436e-12,1.4934094417902977e-12,8.358021584721495e-12,9.817814365319092e-12,9.044578821797053e-12,1.4632479217636012e-10,1.1169092890455327e-10,5.99586205955412e-12,3.1105776444354224e-12,5.877271232266122e-11,1.7336200610852377e-12,1.0406250750544476e-11,7.667031118927135e-12,4.94415559776995e-10,3.1473316725972736e-12,2.0723907207933797e-11,1.7497243549219616e-12,6.7308345352674215e-12,1.609829942641891e-11,8.092768687904213e-13,7.603933607958941e-10,3.448848675877501e-13,4.113546655467326e-13,8.023098514226547e-11,1.2794618777870865e-12,3.6651371844151025e-11,1.5852667110936729e-12,6.7487382127961056e-12,1.882398405758396e-10,9.399196914300292e-11,1.777048642403381e-12,5.033553550714017e-13,2.6830714628521e-12,1.3525914856693847e-12,2.1423196264602136e-11,9.523585806210702e-12,2.6095870843033604e-12,2.9176286200761787e-12,2.4664530705873823e-11,1.1600608453320534e-11,1.7562975169861905e-12,1.4748720514292283e-12,1.5362350636524272e-11,1.0274038177735004e-11,1.759562646739543e-12,3.03931143506602e-12,3.1971797817358377e-12,1.810249510337648e-12,3.6781407838372955e-12,4.554905832173052e-11,1.2301741477662514e-12,,7.585748910506831e-13,4.419999442816851e-10,6.524555772965484e-13,5.663501454895574e-12,7.976090176657433e-13,7.78577675707945e-12,2.6868302823783573e-12,3.04795030783181e-12,1.1134782567223428e-10,2.2102007148177823e-12,4.240394282428966e-12,3.364294365871922e-12,5.983898910125621e-12,8.870749476242567e-12,2.278688245651826e-12,1.1988428805152786e-12,2.9154627666491006e-12,3.656038704328337e-12,1.1141539213020884e-12,8.905331514698557e-13
秦淮区,9.912085724668557e-12,1.535238502277368e-11,3.691835724669188e-12,1.4051981666091624e-11,1.23525115657644e-10,5.0630344060599876e-12,5.575777968918706e-11,9.13154971322995e-13,3.6841520883862726e-13,9.037920308898925e-13,5.326524849293537e-13,2.2825433423517758e-12,5.752139409079349e-13,1.4544665131129204e-13,6.9002515489168e-13,2.5298505050189285e-12,2.0165022931958577e-12,3.4744985682029557e-12,9.135640437514493e-12,7.941059981335567e-14,2.765088676415172e-12,7.162896380808826e-13,1.53036394430129e-13,5.618646213348653e-13,2.37232802384992e-12,5.293385988366812e-10,7.248451608612768e-13,2.004209556295911e-13,8.52156303471532e-13,6.745007794262083e-12,2.1010679393242314e-12,1.891223192714146e-12,8.798838039678576e-13,4.91772576864026e-13,1.0447225000000047e-13,2.3008907262338747e-13,3.0184252743938235e-10,2.488297353152176e-12,1.886694063420904e-12,4.947742490760352e-10,2.446279139999883e-12,1.2167290260908877e-12,2.9555915302028166e-12,3.324862730159323e-13,2.470953296134823e-10,4.1450262049494986e-12,3.384315468419818e-13,5.313073657113108e-12,1.0909041925874772e-11,2.1691893391795955e-12,1.2015536108397784e-10,1.6645683803501186e-11,1.506534507623557e-12,6.232426575470914e-10,1.6797010417149786e-12,,7.538810619191963e-13,1.4730189423419444e-13,4.0161865916904005e-13,5.972866928810334e-12,4.567821888157402e-12,5.196341315851858e-14,1.9812906352392293e-12,1.1054087728984066e-12,8.454957105738577e-13,1.3020764309185657e-12,5.256837323776829e-10,3.408484946035712e-13,1.2241086085096792e-12,1.0145781122744592e-12,7.727784758630705e-11,2.7210394241191617e-12,2.8217403447536864e-12,5.740212585619865e-13,6.099803158527444e-10
虎丘区,5.14518182041753e-12,8.092260117673546e-12,7.706815573451786e-13,1.6809795145662902e-12,1.0717733838191987e-12,6.777730444298344e-12,7.616081620630817e-12,1.3752144410379166e-12,6.00595175683304e-10,1.6683086273254353e-10,2.8371713517718714e-12,3.882373166676284e-12,1.8298141038301933e-11,7.739524398352244e-13,9.699015117782886e-13,1.4036706976299945e-12,5.813596944724011e-10,3.357589148281314e-12,8.696177625376035e-12,6.883220198024386e-13,5.691118153250573e-12,3.618255606375567e-12,2.6888554218393155e-13,5.231361401795825e-11,6.015943745464952e-13,3.7848258359976324e-13,3.7939833024678385e-11,6.662115696728895e-13,2.3356974426815714e-11,3.436791454209824e-12,3.937690205935296e-12,4.8461212393749715e-11,5.1378636849949575e-11,1.2269457978555243e-12,3.8914327994163253e-13,1.4926796250099929e-12,2.7156844181055394e-12,1.1625304638828593e-11,4.650945603101545e-12,1.512661717606327e-12,2.386419973185381e-12,1.2530783129087535e-11,1.3418675440826226e-11,1.3233694116610473e-12,1.5359976632490054e-12,1.0457392926384742e-12,1.5460264258668217e-12,1.2559940817216673e-12,3.775186791067279e-12,6.976569600176567e-13,1.014968453308584e-12,2.7496738919901688e-12,3.199401688668491e-11,2.810021367570514e-12,4.5180987506883045e-10,4.99807348665724e-13,,3.822424659143239e-13,1.1478500968370129e-12,8.586286773473721e-13,4.30928450950472e-12,1.6068785865138653e-12,3.734308859391213e-12,2.7630013173083055e-11,1.1116280197262592e-12,1.6184638202764981e-12,1.973347862620582e-12,4.507873889351011e-12,1.084940750241707e-11,1.862585599222567e-12,5.377325931029892e-13,2.8122805212162563e-12,4.678137531124429e-12,9.382985230560314e-13,2.686796771907965e-12
