DAREA,丹徒区,丹阳市,京口区,仪征市,六合区,兴化市,句容市,启东市,吴中区,吴江区,嘉定区,天宁区,太仓市,奉贤区,如东县,如皋市,姑苏区,姜堰区,宜兴市,宝山区,宝应县,崇川区,崇明区,常熟市,广陵区,建邺区,张家港市,徐汇区,惠山区,扬中市,新北区,新吴区,昆山市,普陀区,杨浦区,松江区,栖霞区,梁溪区,武进区,江宁区,江都区,江阴市,泰兴市,浦东新区,浦口区,海安市,海门市,海陵区,润州区,港闸区,溧水区,溧阳市,滨湖区,玄武区,相城区,秦淮区,虎丘区,虹口区,通州区,邗江区,金坛区,金山区,钟楼区,锡山区,长宁区,闵行区,雨花台区,青浦区,靖江市,静安区,高淳区,高港区,高邮市,黄浦区,鼓楼区
泰兴市,2.0248505647004892e-11,6.673072816158993e-11,2.5105260950464802e-11,2.6492969264454235e-11,2.0579403702263286e-11,9.515762154081786e-10,3.1789393192895054e-11,5.925583184582634e-11,1.1631596616146193e-11,2.3107871566038763e-11,8.414101836516086e-12,2.0392567452064437e-11,1.7522654328654156e-11,1.5224962328290206e-12,5.7153058795814414e-11,1.0667524510738647e-09,1.2575673087399569e-11,1.4887491620900032e-09,3.5781050445313895e-11,2.0406074522399597e-12,1.1845878152356496e-10,3.11268997138606e-11,2.095459351572081e-12,2.6387956766660452e-11,5.449377795519284e-11,2.3627879516095924e-12,5.207724645684896e-11,1.3600718359114462e-12,2.944856413377249e-11,8.50945993119405e-10,1.7672282946073873e-10,2.7293758538445612e-11,1.0109256244926446e-11,4.127709377913465e-12,1.055011825516659e-12,2.137157611828632e-12,6.378688232744901e-12,2.4485092505115064e-11,1.7526239923762176e-11,8.789908368838436e-12,1.8374969855990096e-10,2.0867434450449041e-10,,1.828182549974524e-12,7.2629473005857185e-12,4.090709227619059e-10,3.307084435191518e-11,1.1880151835371573e-09,1.0917052504708945e-11,2.4434301556332164e-11,4.374617625821532e-12,1.0296246043365172e-11,1.9307097863743883e-11,7.856511050489731e-12,1.3060446325401972e-11,2.0944796512245027e-12,1.0783530473031217e-11,1.1596661300512503e-12,3.8808092341833716e-11,3.385201297291157e-11,1.1352451976266183e-11,3.387517171141602e-12,1.7399840772178046e-11,1.5103822787793795e-11,1.1418968006679536e-12,1.6059662215062039e-12,4.808003475892255e-12,4.429869211617335e-12,4.304781046388516e-09,1.955138917590443e-12,2.4791877020113405e-12,3.733657304847734e-09,1.0741367477963105e-10,1.1775144563136144e-12,3.726234225651125e-12
浦东新区,1.8239763015527993e-12,2.344419173699093e-12,2.8326702677891584e-13,5.745761328152056e-13,3.5503003962537023e-13,2.0105723395639535e-12,1.9304440353351774e-12,6.363511081922423e-11,2.881200531550491e-12,9.777160341427754e-12,6.702567991490395e-11,1.7336475000506787e-12,3.68479675694271e-11,3.627860499241463e-10,2.925594598088767e-12,2.7262283345010777e-12,6.1573788120568314e-12,8.317051392522711e-13,3.4474432540529148e-12,1.1387331877138816e-10,1.0110850322565135e-12,6.1714057827348805e-12,3.0454455084626803e-10,8.552789488409229e-12,2.967481476343855e-13,2.1594395478242304e-13,3.273752661046252e-12,1.785341874071553e-10,3.157487550638904e-12,9.621931358868093e-13,1.725137722341946e-12,5.031721228205641e-12,3.300825048634536e-11,8.34389259020878e-11,2.940800471746699e-10,9.772934375189465e-11,8.157559261027653e-13,2.8491872686468554e-12,1.4629185546174948e-12,1.7587060356405988e-12,5.537009245451124e-13,3.0676982512947777e-12,1.3978783219472335e-12,,1.0023864657032168e-12,3.843016422392942e-12,1.1334251735034425e-11,9.208838847279203e-13,2.1990637630145127e-12,9.871597498160307e-13,6.857895494338446e-13,1.5178176908167614e-12,3.0244021536242336e-12,7.543001142870993e-13,2.7537146065982326e-12,4.4150618959494837e-13,2.3765344548768258e-12,1.2882621270083445e-10,3.3043545509158638e-12,3.0628046166221306e-13,1.0431937978142866e-12,7.205966022165948e-11,9.25558918893324e-13,3.5980886006287668e-12,1.1599318381405384e-10,1.8663980574937582e-10,2.638788024480948e-12,6.447430187916997e-11,1.7138998560530796e-12,1.1318954879767601e-10,4.909280127121596e-13,4.4330118181396614e-13,8.38603096382796e-13,2.9653601909731015e-10,9.597104001505719e-13
浦口区,2.9461691121970464e-11,5.1992051314576336e-11,8.819866769105937e-12,6.883468084899862e-11,2.0722020629650115e-09,1.329592333762071e-11,6.949625678782255e-11,3.1483945219273143e-12,1.0923698139031053e-12,1.7944371117674259e-12,2.9268429950772747e-12,6.563416251216954e-12,1.3520373744333224e-12,9.230169567395361e-13,3.6063429768435156e-12,1.0590547213227684e-11,5.701916646058768e-12,9.861235870067548e-12,2.6555631007368416e-11,4.579987698287754e-13,8.543617784838761e-12,1.7744144520427373e-12,2.5407544162727296e-13,1.2677471341907647e-12,7.978431224443244e-12,6.015611259535219e-10,2.498000782647574e-12,1.4135087663772995e-12,2.978446626059754e-12,1.2262006688206214e-11,1.1206067428103124e-11,4.265999185203198e-12,5.570933293087182e-12,1.8419975252566693e-12,7.675241095630097e-14,1.0638024888462215e-12,2.7045494880327915e-10,5.630849105266845e-12,5.088720468944224e-12,2.9320622499601e-10,1.0970349364273704e-11,3.487685060968517e-12,1.1127247952704734e-11,1.6198815566509876e-12,,1.4364369084158024e-11,1.5036958443137724e-12,1.1906357345155279e-11,1.9239262870706107e-11,6.359525832384515e-12,1.5355788258215833e-10,5.505553028486681e-11,2.2849901260322528e-12,2.4301187815490966e-10,1.3736471519330366e-11,2.505077573109342e-10,2.3340642097056953e-12,3.6558617955102305e-13,1.7842414948404007e-12,1.70704189697467e-11,7.692151084271444e-12,7.841363076646154e-13,6.031371373389917e-12,1.0738345162676668e-11,6.51235472358098e-12,9.236698535973498e-12,3.432089864047699e-10,2.7527591977256443e-12,5.581149637628769e-12,3.9778119853810035e-12,1.1633323962587876e-10,4.397328869664133e-12,9.52289481389226e-12,2.2843869935128227e-12,6.701636587059614e-10
海安市,5.7422045655743736e-12,1.8531507385510685e-11,6.2806468172975204e-12,4.6266592691462216e-11,2.053510195054981e-11,1.00066220353414e-09,1.751494544828098e-11,1.238059225601826e-10,2.9858436864361935e-12,9.611362802730621e-12,6.887355489092168e-12,3.676589212230173e-12,1.6151659159647863e-11,2.621397007860073e-12,4.416164075289326e-09,6.351245693852105e-09,4.167849852346891e-12,2.1155870858401023e-09,7.452452777635773e-12,3.5882229571606573e-12,2.10992535274841e-11,1.7817852077024163e-10,1.864087339283536e-11,6.407928598966624e-11,2.3221950433198264e-11,3.2858464679722987e-12,1.9378223048965535e-11,1.8733909033105166e-12,5.688721486862285e-12,2.8236066703594638e-11,6.127669172294541e-12,1.6521233220293882e-12,8.546595678510652e-12,3.5168608719349434e-12,8.47697068416485e-13,2.711362338078512e-12,3.4320844870662555e-12,5.253712227190963e-12,5.277461445720886e-12,5.202398637483902e-12,4.332972430360249e-11,1.5820701077484287e-11,4.381412292360772e-10,2.7038110086297174e-12,9.32203293237903e-12,,2.458299867023148e-10,2.734718687711941e-10,4.213056956595683e-12,1.7408435800987682e-10,9.41513787324124e-13,2.9546376961161337e-12,4.930704528781325e-12,1.982957181638054e-11,9.508855820767374e-12,2.6755856633964552e-12,2.6085615808574897e-12,7.986739823413174e-13,2.657849376674539e-10,2.0517974341372438e-11,4.5991472658358836e-12,3.711619372496741e-12,5.110588615874968e-12,2.836952177693911e-12,1.8958726508362913e-12,2.204076062387894e-12,2.9127364241819853e-12,2.754281521358618e-12,1.2802439532129354e-10,1.3693467118617941e-12,4.268605126135549e-12,9.559138137003911e-11,4.043540329975127e-11,9.010736756400197e-13,1.9373017373513503e-11
海门市,1.5735612584660208e-12,2.0313077843056414e-12,8.099354952652472e-13,3.5714465788623694e-12,1.7654347237861379e-12,1.839602918423453e-11,3.5997724332384397e-12,5.672732547722879e-09,2.1154076520085973e-12,7.717773964869516e-12,7.939978506290244e-12,1.6120187378467786e-12,1.204235779535523e-10,2.1550584244370723e-12,7.578075116841321e-10,8.689518517439411e-11,4.234252871243024e-12,3.963442324690878e-12,2.4506736054107404e-12,6.350455415869602e-12,1.927306696365813e-12,7.492291901361209e-10,4.992892159173108e-10,1.483490659692268e-10,1.5426938041551133e-12,4.2877846654647576e-13,1.3680769356358191e-11,1.9801547215930407e-12,1.6266835388889383e-12,9.457130225417766e-12,6.296969245940706e-13,2.4146054931254653e-12,8.62563832062486e-12,3.092001285066329e-12,2.1902393195060346e-12,2.7597380510193662e-12,6.583563135150404e-13,2.7389368618030432e-12,2.150767425573249e-12,2.0736522113968026e-12,4.334891249982245e-12,6.660203419953081e-12,1.6495161675849476e-11,6.148671844137505e-12,1.744575631615771e-12,2.3648522449321116e-10,,7.34216161095042e-12,1.2433317047839121e-12,1.854535481191572e-10,,2.5909510444320257e-12,2.2664994738135635e-12,2.106195230589132e-12,7.183427361319295e-12,4.4629708917753103e-13,1.2614743417646132e-12,1.240229902463901e-12,3.2674647776617825e-09,1.1941868238438337e-12,1.4703783520185227e-12,2.3248255500026784e-12,1.0624306730820575e-12,2.3322669828082404e-12,4.464145866854776e-12,2.5038236071704598e-12,1.0922597452520236e-12,2.7287756340456076e-12,1.3364983286094754e-11,3.1583375625348057e-12,,5.492567398625247e-12,2.543108996281138e-12,1.605013365567507e-12,9.65249472343498e-13
海陵区,1.959584602748967e-11,3.8724535430542175e-11,2.2764816473355484e-11,6.604875591304067e-11,2.678814073361626e-11,2.31270278445073e-09,3.2504243882064806e-11,5.63040929715132e-12,1.755927527653228e-12,2.095875236587147e-12,1.519957059271803e-12,7.715651135636038e-12,2.041089962649632e-12,9.753964475887872e-14,1.7485747338838854e-11,7.93818606948038e-11,2.9276391028903364e-12,5.0748035807256075e-09,1.6061132176387708e-10,3.0040718017616605e-13,7.144253448430488e-11,8.393345776685307e-12,1.0739749963346653e-12,5.167373475914208e-12,6.734480322364961e-11,2.095939986572505e-12,1.2025562710869704e-11,5.078657358996817e-13,5.632311009769399e-12,2.850727593750475e-10,4.4973914727673795e-11,7.868660391773244e-12,2.3734445987807635e-12,5.888654468928901e-13,2.703598904441231e-13,3.026615027893147e-13,7.279158836638113e-12,5.7215281637891144e-12,1.0211200013291575e-11,1.0558702723764146e-11,1.1878496058439639e-09,3.378470959942556e-11,1.2094661336372355e-09,7.567988019251519e-13,1.2588618648735628e-11,1.5568738707526682e-10,7.333974364867958e-12,,1.5628142042387965e-11,8.420763548474835e-12,4.624331778058943e-12,1.4248121375223716e-11,4.403201804591335e-12,1.6541324632725676e-11,2.9261483147102394e-12,4.259263344955714e-12,1.7471169170409935e-12,5.94357712945779e-14,7.763798296574754e-12,5.2941816253778684e-11,1.0781178477343714e-11,7.102582120235557e-13,9.99323873055645e-12,4.2224097575526374e-12,2.508216385774189e-13,5.368027837537758e-13,4.654640186432753e-12,7.095056459131045e-13,1.4006683855574494e-09,5.859487522881456e-13,5.7179039074767005e-12,4.274431130306437e-09,1.006330133418483e-10,1.3411231638698215e-13,1.3143832643846335e-11
润州区,2.859949545196761e-09,3.4357363060031824e-10,4.867180504102156e-09,2.1623127591261664e-10,1.6878294841702332e-11,1.0404744056086071e-11,5.108881461277347e-10,2.9345278701728898e-12,1.1418521594985827e-12,1.7165574514424599e-12,2.153192006807229e-12,9.47047092743065e-12,1.657756652492618e-12,2.0970239682452701e-13,2.24915093982865e-12,5.5955613263939476e-12,5.367137712969973e-12,1.220122532166e-11,2.2098019897616276e-11,4.0664711053623257e-13,7.089032639905793e-11,2.0476617116738776e-12,,3.01737813087728e-12,6.995358846760511e-11,4.1556278770664076e-12,4.203901352181734e-12,4.71002966933921e-13,5.38178488611047e-12,7.092583252069248e-10,1.3847913980915874e-11,3.759330539180856e-12,4.302289227329226e-12,9.84677075529347e-13,1.5500054272701498e-13,4.957698328682635e-13,3.1463945623388005e-11,7.831525698452021e-12,1.0262174483989304e-11,2.576491113941574e-11,5.700011431220587e-11,6.969968666221402e-12,8.148947233022047e-12,7.360494138731518e-13,1.3386751001283547e-11,6.694307387675716e-12,8.75969746776821e-13,1.3894706948304082e-11,,6.963063399948548e-13,1.8377528520014992e-11,3.687223199823271e-11,3.664463221145786e-12,2.5823405556597694e-11,2.384817349459691e-12,8.822058970672077e-12,1.8167052976453603e-12,2.981583064636223e-13,4.769012099874414e-13,2.1427797700450707e-10,3.433876626201166e-11,,1.1616377901383423e-11,2.72335248520615e-12,6.740579550392529e-13,1.6413622633648584e-12,1.903311614005325e-11,6.779467176372292e-13,4.118272845864351e-12,2.7933425615634738e-12,1.2293033844590112e-11,2.2940907152513226e-11,5.7269882821567316e-11,1.1292952472465764e-12,2.097224181921113e-11
港闸区,3.0298438210799835e-12,2.9986025231024174e-12,2.3392588397178275e-12,6.647486890874348e-12,4.107475753844596e-12,2.1031211965678948e-11,4.428299338445284e-12,1.3952244793557862e-10,7.94136629840225e-13,2.0442790913725217e-12,2.227786445801078e-12,1.8752683945880366e-12,7.503944877038262e-12,3.0737027666183063e-13,4.5741464712530693e-10,8.166809939539561e-10,1.662767336310241e-12,3.792617450197217e-11,3.145797784437034e-12,5.785104219886267e-13,1.54623741049506e-11,3.3848900152942505e-09,6.3456503872216395e-12,2.465156818098676e-11,4.868171103501366e-12,5.5039983582397163e-14,1.363308898709128e-10,4.0010098492884815e-13,1.1310466334158428e-12,4.966203674130228e-12,1.8860521043641597e-12,1.2914579542866968e-12,2.5297565008144723e-12,4.896862108015518e-13,2.9818857845263774e-13,7.4938074875627e-13,9.054605994798806e-13,2.2537344930101276e-12,1.5708138632458498e-12,1.1645531259578387e-12,1.0766033097892965e-11,9.678503324268965e-12,7.024051082103769e-11,7.949501207094271e-13,2.959230698133427e-12,3.357594655180599e-10,2.047255773491022e-10,1.9986943578165153e-11,1.2539984123296382e-12,,1.3247593665042807e-12,1.2471991430994262e-12,1.9582388040585537e-12,6.9212401622548025e-12,2.305244752709039e-12,5.728875486460655e-13,4.3180978820797086e-13,2.341200533329904e-13,1.381779182662409e-09,5.109711137321095e-12,1.617810461295761e-12,5.595475144252696e-13,8.678632219485499e-13,1.580064054516673e-12,5.927983177985985e-13,5.497671914124069e-13,9.167413705228805e-13,5.216909939597094e-13,1.1318134799337598e-10,3.4119403217784693e-13,7.507689609660379e-13,1.7083935583215017e-11,6.528904239569063e-12,1.5848225057691226e-13,6.283696705802445e-12
溧水区,4.666626511892032e-11,8.22295234955561e-11,1.6113298629714067e-11,1.48283074977085e-11,1.6530491137707306e-10,2.5857327907266152e-11,1.410001655647788e-09,1.086898122955785e-12,2.1405041718364914e-12,6.993613521174433e-12,1.276007837226257e-12,9.063368334484602e-12,1.733659068331829e-12,8.284813151429062e-13,9.520530506910467e-13,3.315997869017751e-12,2.2649949814313548e-12,5.6099443157443376e-12,1.8512782450571602e-10,7.796542340369586e-13,1.667082214041795e-12,1.8960457774896208e-12,,5.486323514585952e-12,6.004798475307618e-12,9.405641116538027e-11,5.9167975993126196e-12,4.4405788822649255e-13,7.738770172740988e-12,3.867018195385748e-11,9.804157176295191e-12,7.83219767079766e-12,4.842242777303265e-12,4.1680831513009664e-13,1.1481901443804997e-13,4.590613248553607e-13,1.0836109307897395e-10,2.4298730990260754e-12,5.042247811201856e-11,1.2205912054427e-09,5.86893175141634e-12,1.3913224140888144e-11,5.487688057800886e-12,7.26986428922484e-13,1.2309319883343879e-10,3.305940151671988e-12,1.0382207053775234e-12,8.759758251611797e-12,1.9050958945038555e-11,2.407064491904666e-12,,1.0919864330026339e-09,6.1830436819594784e-12,7.826526956676816e-11,3.5331795987576235e-12,1.270617044387433e-10,2.109557405857201e-12,1.2620874847963452e-13,1.1775727996752773e-12,9.12437407734442e-12,2.3074960632472686e-10,1.005464084275608e-12,1.5873317534803044e-11,4.931336326658246e-12,8.654857531301529e-13,9.498938383722748e-13,1.986951534028532e-10,1.3057183461224863e-12,5.137976216407706e-12,1.6229106483988611e-13,7.643180998473027e-09,1.8272931852636722e-11,3.770981206110116e-12,7.119512054035506e-14,7.836336741932643e-11
溧阳市,2.7762025686343008e-11,1.0839291170509056e-10,8.72874561474681e-12,1.497981090083578e-11,4.987961344553154e-11,6.6978248038225e-12,2.191396751396275e-10,,3.255186781335105e-12,1.5271966230709407e-11,1.0615664967603612e-12,8.19341962002241e-11,1.5567752580524755e-12,2.789820177304868e-13,2.5647475805528705e-12,2.6054606646552062e-12,2.2394530677329565e-12,5.0375663066247686e-12,3.795270532345193e-09,6.682837189080578e-13,1.459566405865153e-11,2.043112541640101e-12,3.839717073634612e-13,5.747651506608001e-12,6.740167275900106e-12,9.291922585009315e-12,9.437764029507575e-12,2.563399457686989e-13,3.1271354147626845e-11,1.702845623256987e-11,1.4538575239449694e-10,2.426414317333576e-11,2.4624969005911606e-12,7.953486235676424e-13,5.412966548644351e-13,5.56501961342504e-13,1.7313294781941893e-11,1.579190034919861e-11,3.609271893041659e-10,6.024881425966874e-11,6.368073105997505e-12,2.415768089935639e-11,1.1087513447011474e-11,6.184540429660236e-13,2.8456239635248494e-11,2.2264783457442106e-12,2.0976567746913836e-12,5.60453021169749e-12,1.572759192992733e-11,1.157932328336974e-12,1.13026217883931e-09,,2.965683479441408e-11,1.1680602628397274e-11,3.4462001345207887e-12,1.262800099803898e-11,2.9394636161234632e-12,2.5499649053652713e-13,1.2689112173737986e-12,8.811793135380034e-12,3.2431882592780628e-09,2.3700532009807872e-12,1.321099974564316e-10,1.6907657962693002e-11,3.5869890132250887e-13,1.0491616491448692e-12,3.993948043066503e-11,1.826389520482575e-12,3.460314543502828e-12,5.100642429430551e-13,2.62213903392329e-09,1.1321906144481406e-11,1.4391482141343498e-11,3.356384896680789e-13,1.0603399886541203e-11
滨湖区,7.93458674871876e-12,1.4633693254670203e-11,1.9918114534818688e-12,2.893217325550063e-12,6.384700720301031e-13,7.983516300033243e-12,1.6490213143816668e-11,2.908382383484425e-12,1.2864184483588953e-11,1.212150315802088e-11,2.0963489514997268e-12,1.0493768307827036e-11,6.0887153958505116e-12,4.503070674317574e-13,1.1145559457252135e-12,4.621422567040316e-12,1.1847573315363235e-11,5.316537740250133e-12,3.6128995056612333e-10,9.364382223453242e-13,6.412502362051066e-12,5.168673594110235e-12,1.906990001899767e-13,1.6787548563913927e-11,4.016993343972602e-12,8.187584019885726e-13,2.4061227082708597e-11,9.230037932824594e-13,8.20430152383353e-10,8.457158473022605e-12,1.4119266713135995e-11,8.377892410643407e-10,7.057014975279771e-12,1.3592948444590833e-12,6.14478195937142e-13,1.8272179240173954e-12,3.6190407485309966e-12,1.5698850310147112e-09,1.5693841991768255e-10,4.630861172005327e-12,2.453814632436641e-12,1.8807582262473838e-10,1.1747408472810635e-11,1.535771586751715e-12,1.91080559045919e-12,4.4231091649275825e-12,3.212211245896741e-12,3.7357257440606334e-12,4.93331752080982e-12,1.495222137396905e-12,4.478801307626005e-12,1.7428540973388064e-11,,3.607440686011968e-12,4.9247824509157573e-11,2.1397491913119144e-12,3.2749983812650384e-11,5.276818454842401e-13,1.063467468394965e-12,3.714151432286136e-12,1.7563366752605643e-11,1.6815479115357464e-12,7.628680560498547e-12,3.5481767414688635e-10,1.2470310800969288e-12,1.7538273078903366e-12,3.257363620270218e-12,1.8141474949027528e-12,2.588581417317992e-11,1.963250754022728e-12,9.137630818721093e-12,1.0023623883727423e-11,4.940190082783909e-12,1.2502078247731974e-12,2.932295536832407e-12
玄武区,2.6228678928144794e-11,5.3905978565267904e-11,7.527198253599128e-12,3.246469387935112e-11,2.2814397270011217e-10,6.707565369259613e-12,1.0459701123755883e-10,1.1933643012136296e-12,8.772544237926436e-13,6.980606333150936e-13,3.178735176231683e-12,7.217326899683203e-12,4.985299951125035e-13,1.6243473133588168e-13,2.5386114448769525e-12,6.5881389150737325e-12,6.281401779384102e-12,5.768384696062314e-12,8.201405579207003e-12,3.2239887506333104e-13,7.060036486796954e-12,1.2490627943139802e-12,,7.011751130883927e-13,4.918582367683966e-12,2.273886416878915e-10,2.3445554741962374e-12,9.751103995666126e-13,5.333498468816293e-12,1.4230457607599453e-11,4.157722735403781e-12,3.16676093228957e-12,3.4720395343656385e-12,2.2445976692599775e-12,1.440754434629356e-13,2.736153548476889e-13,1.2068026571312213e-09,8.36573841886342e-12,3.2399900393597616e-12,3.2357377369579525e-10,6.188110891916353e-12,2.0118054604545167e-12,6.799902269704193e-12,7.381828947847833e-13,2.639445262181227e-10,1.1148581431091784e-11,7.328048970404708e-13,8.862127597988826e-12,2.424260581780317e-11,2.80465336534863e-12,8.135048627578723e-11,1.581845531183241e-11,2.1525141427637554e-12,,1.9109700451881445e-12,7.04736463835064e-10,1.791344711094296e-12,2.375510035741899e-13,1.2190397420375191e-12,1.1962366439927082e-11,7.295639674364862e-12,,5.346387460603853e-12,8.08641343416397e-13,7.414145130205227e-13,1.2038506029925568e-12,1.8938655015473364e-10,4.883756599090361e-13,2.4176838397714534e-12,4.0559016459255186e-12,6.44331495582148e-11,5.044371527161637e-12,4.33752466466282e-12,1.6527155311979168e-12,6.236405463648788e-10
相城区,7.029439631927486e-12,8.948444846878869e-12,1.3403029167716919e-12,2.3640501223746813e-12,1.7629672537836392e-12,3.5428470174324985e-12,9.585976508210562e-12,4.875802394052797e-12,1.534630200510511e-10,1.0955456053127785e-10,5.704337913740724e-12,4.806300419017428e-12,5.95486356059142e-11,1.5576716761109101e-12,6.65756413829792e-12,6.562719500575294e-12,5.045834107722426e-10,2.2205376729619243e-12,1.7775569384118646e-11,1.7113497935504373e-12,7.038584631110213e-12,2.914426347498332e-11,1.2035774979405375e-12,7.825287945826486e-10,3.8146646553622335e-13,4.893476364056133e-13,7.745024703870644e-11,1.3810322931078008e-12,3.8769251887315467e-11,5.887114231435984e-12,8.503998967522024e-12,2.0424272283740326e-10,8.683664776975722e-11,1.6589833957197442e-12,4.090307131478158e-13,2.7255964818945532e-12,2.168197615035395e-12,2.287472654138285e-11,9.76755329119256e-12,3.2244597368560306e-12,2.021914340581852e-12,2.317594806096077e-11,6.806057446639566e-12,2.1808951669311865e-12,1.8203557255246333e-12,1.1668018633290529e-11,7.2601216190029415e-12,2.311534911217413e-12,3.608224065348722e-12,3.6749636331150905e-12,2.0022814296788286e-12,3.991880242480308e-12,5.5593395478290306e-11,1.6729863317866815e-12,,7.712877039202497e-13,4.447140576659307e-10,4.662575013657194e-13,6.121563062318198e-12,1.1811604497397265e-12,6.856170693977597e-12,2.3879069940264635e-12,3.3068439295701857e-12,1.2353350341175293e-10,2.6527837859363076e-12,4.541942167554896e-12,4.161566449983112e-12,5.4598625603457325e-12,7.287505479774118e-12,2.6480464883127003e-12,5.339929158742353e-13,4.2432560866513894e-12,3.1511208164415484e-12,1.4372092409561364e-12,1.2274976342419523e-12
秦淮区,1.5929125004003986e-11,1.8111391901276903e-11,5.558303073686641e-12,2.2191623835643985e-11,1.366522348500599e-10,4.159250724558173e-12,7.098403135992297e-11,1.2032537867513017e-12,4.5014884826752635e-13,7.820505622113795e-13,6.278258916163145e-13,3.1087097663855265e-12,3.554171124515927e-13,7.6431057845869e-14,2.107946300094461e-12,3.1271355951925695e-12,2.685304113309748e-12,3.3736079113457133e-12,1.245786143710241e-11,1.6564901068735629e-13,5.536644910425891e-12,7.696418013724337e-13,7.012964256122792e-14,8.998001035604713e-13,4.185544777153855e-12,5.977996697648847e-10,1.1491593525840488e-12,3.5894281948561463e-13,1.096143706690538e-12,6.403196076849766e-12,3.5062432828516704e-12,3.0400824293068765e-12,1.191248713523389e-12,6.579634029368931e-13,9.886390116055608e-14,2.4845587534276006e-13,3.427527727194174e-10,3.0785535096585026e-12,3.44044023746692e-12,5.633831556486761e-10,4.772647996553087e-12,9.626672500314636e-13,3.2400860376754555e-12,4.4241153854877274e-13,2.609004325620315e-10,6.709726536589948e-12,7.023899100921454e-13,7.0037617878207125e-12,1.6025695890409353e-11,1.818796169499163e-12,1.2924097014983249e-10,2.26050325221756e-11,2.226002219261033e-12,7.026340565695795e-10,1.5136134523381369e-12,,8.14255369940839e-13,1.2419535011046436e-13,4.3454515207348136e-13,8.089402860176485e-12,8.93970377023579e-12,,2.2196972461450414e-12,1.6267463577116728e-12,8.434895075626054e-13,1.4254788899302595e-12,5.819454789433431e-10,3.2122208067158286e-13,1.659003438945712e-12,1.636945992802012e-12,8.015099536394207e-11,2.966935156183704e-12,4.329293541536595e-12,7.356231782337615e-13,6.702220610843542e-10
虎丘区,4.872441045379425e-12,8.917222488922566e-12,1.2499908852366506e-12,1.665815761495857e-12,1.5136852297452642e-12,4.179784322266811e-12,7.407475050838215e-12,1.3790389398625203e-12,6.129853145583363e-10,1.724091960943892e-10,3.5177065662772795e-12,5.9708717276926286e-12,1.988840148861327e-11,7.062506987662359e-13,1.2079496707082533e-12,1.9283389653488036e-12,5.865549333448973e-10,3.1634700206750374e-12,1.2065612620137978e-11,8.59940682998359e-13,6.742095537094699e-12,7.352336674358781e-12,4.06898373634391e-13,5.607439559257646e-11,6.701715346629545e-13,3.1763665809064497e-13,3.4918069888752116e-11,1.0815527782853869e-12,2.506776470084905e-11,4.245932410038286e-12,6.694793198544866e-12,5.0376930085907524e-11,5.109351531313632e-11,1.6030453957012852e-12,4.370415826538761e-13,1.8201551891968744e-12,2.928820214856254e-12,1.4037211942982783e-11,5.4024886721729624e-12,2.0802028631380943e-12,2.7665469185046987e-12,1.2619048130838179e-11,5.265534889866409e-12,1.7052055065689248e-12,1.8975299375209625e-12,1.9661830990018557e-12,1.5231024697133434e-12,1.49347614077621e-12,5.506825298077318e-12,8.725842560556843e-13,1.1326234481769291e-12,3.243366090062459e-12,3.7119992404969144e-11,3.5943709603299126e-12,4.523322551071885e-10,6.73473685003138e-13,,5.104196018046644e-13,1.1952684145659859e-12,1.187720283082095e-12,4.812285918460547e-12,1.5946459189276747e-12,3.776214599194735e-12,2.705355256317586e-11,1.1139526587516899e-12,1.8741017003402467e-12,2.570344472140018e-12,4.404524127618928e-12,7.38478427095563e-12,2.290774395253554e-12,9.628222500484014e-13,4.462997660332305e-12,3.688098788320996e-12,1.1968887880165029e-12,2.7523801539124533e-12
虹口区,4.2500554059750935e-13,7.20088677244973e-13,9.570605760246994e-14,,,2.7172093318778465e-13,7.089454034000448e-13,2.776599570201604e-11,8.395125604103482e-13,1.3317672396774022e-12,3.945683908132092e-11,5.476422287481492e-13,1.136809619374436e-11,1.6920247744436235e-11,9.104204321432286e-13,1.0569971952388797e-12,2.1856986129799104e-12,1.7030556659855604e-13,9.009278032676318e-13,2.039640499721705e-10,4.554805333963171e-13,2.9528166207782406e-12,8.793312047230999e-11,2.3039791696921488e-12,1.8229247013688443e-13,6.079994793346829e-14,9.359197241416833e-13,5.858292501764907e-11,8.970132277512342e-13,,4.712516816884176e-13,1.307725590183614e-12,1.260898601557826e-11,8.82004089790849e-11,8.111566867835233e-10,2.987619362219213e-11,2.66724678901929e-13,1.0456273963601704e-12,3.5054553377653256e-13,2.6034776423379184e-13,4.454196383233612e-13,5.642664325240427e-13,4.4980416609802815e-13,1.3690653270150945e-10,3.828459954572158e-13,6.774372182922112e-13,3.5457858398143112e-12,1.7950071660803984e-13,9.654633551193398e-13,1.4092685104772935e-13,1.2194967982874823e-13,6.12319651017105e-13,4.5323552784581835e-13,4.977572738549915e-13,7.988987844611833e-13,1.657439518923534e-13,5.763736931248308e-13,,1.093904691760562e-12,1.4111112998385044e-13,2.9785253498410345e-13,1.1263236963317326e-11,3.6521355514370853e-13,7.042917242771474e-13,5.5651878846569495e-11,3.722181885320413e-11,6.552627890326547e-13,2.302400745743461e-11,2.6321229030223256e-13,3.8493332089150103e-10,2.76445780962514e-13,1.997013627006368e-13,1.7171803893044845e-13,1.3999564790993048e-10,6.028819083588961e-13
